UserID,SurveyID,1,2,89,3,4,50,51,5,8,9,90,98,104,91,17,10,11,15,16,56,83,85,58,59,64,65,78,115,116,48,49
218,2014,31,Male,,Canada,-1,,,1,6-25,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
219,2014,29,Female,,United States,New York,,,0,500-1000,0,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
220,2014,41,Male,,United States,Virginia,,,0,26-100,1,No,Yes,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
221,2014,34,Female,,United States,Washington,,,0,6-25,1,No,No,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
222,2014,33,Male,,United Kingdom,-1,,,0,26-100,1,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
223,2014,28,Male,,United States,Pennsylvania,,,0,6-25,1,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
224,2014,28,Male,,United States,Michigan,,,0,More than 1000,1,No,Yes,,No,,No,Yes,,,,,,,,,,,,,,
225,2014,23,Male,,United States,Pennsylvania,,,0,26-100,1,No,No,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
226,2014,24,Male,,United States,Oregon,,,0,1-5,1,No,No,,Yes,,Don't know,Yes,,,,,,,,,,,,,,
227,2014,32,Male,,United States,Washington,,,0,1-5,1,No,No,,Yes,,No,Don't know,,,,,,,,,,,,,,
228,2014,34,Male,,Australia,-1,,,1,1-5,1,Yes,Yes,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
229,2014,24,Male,,United States,Pennsylvania,,,0,6-25,1,No,Maybe,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
230,2014,26,Male,,United Kingdom,-1,,,1,1-5,1,No,Maybe,,Yes,,No,Don't know,,,,,,,,,,,,,,
231,2014,36,Male,,United States,Ohio,,,0,26-100,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
232,2014,41,Male,,United States,Texas,,,0,500-1000,1,Maybe,Maybe,,No,,Yes,Don't know,,,,,,,,,,,,,,
233,2014,38,Male,,United Kingdom,-1,,,0,More than 1000,0,No,Yes,,No,,Don't know,Don't know,,,,,,,,,,,,,,
234,2014,38,Male,,United States,New Hampshire,,,0,26-100,1,Maybe,Maybe,,No,,Don't know,Don't know,,,,,,,,,,,,,,
235,2014,30,Male,,Netherlands,-1,,,0,26-100,1,No,No,,Yes,,Don't know,Yes,,,,,,,,,,,,,,
236,2014,25,Male,,United Kingdom,-1,,,0,26-100,1,Maybe,Yes,,No,,No,Don't know,,,,,,,,,,,,,,
237,2014,37,Male,,Canada,-1,,,0,26-100,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
238,2014,34,Male,,United Kingdom,-1,,,0,6-25,1,No,No,,No,,No,Yes,,,,,,,,,,,,,,
239,2014,37,Female,,United States,North Carolina,,,0,More than 1000,0,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
240,2014,28,Female,,Canada,-1,,,0,6-25,0,No,No,,No,,Yes,Yes,,,,,,,,,,,,,,
241,2014,22,Male,,Sweden,-1,,,0,6-25,1,No,No,,No,,Don't know,Don't know,,,,,,,,,,,,,,
242,2014,34,Male,,United States,Florida,,,0,1-5,1,No,Maybe,,No,,No,Don't know,,,,,,,,,,,,,,
243,2014,33,Male,,United States,California,,,0,26-100,1,No,No,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
244,2014,25,Male,,South Africa,-1,,,0,6-25,1,No,Maybe,,No,,No,Yes,,,,,,,,,,,,,,
245,2014,27,Male,,United States,Georgia,,,0,More than 1000,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
246,2014,40,Male,,United States,Ohio,,,0,More than 1000,1,Maybe,Yes,,No,,Yes,Yes,,,,,,,,,,,,,,
247,2014,21,Male,,United States,Kentucky,,,0,6-25,0,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
248,2014,29,Male,,United Kingdom,-1,,,0,6-25,0,No,No,,Yes,,No,Yes,,,,,,,,,,,,,,
249,2014,32,Male,,United States,North Carolina,,,0,1-5,1,No,Maybe,,Don't know,,No,Don't know,,,,,,,,,,,,,,
250,2014,29,Female,,United States,New York,,,0,500-1000,0,No,Maybe,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
251,2014,23,Male,,United States,Alabama,,,0,26-100,0,No,Maybe,,Yes,,Don't know,Yes,,,,,,,,,,,,,,
252,2014,28,Male,,United States,Georgia,,,0,100-500,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
253,2014,31,Male,,United States,California,,,0,100-500,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
254,2014,27,Male,,United Kingdom,-1,,,0,100-500,0,Maybe,Maybe,,Don't know,,Don't know,No,,,,,,,,,,,,,,
255,2014,24,Male,,United States,Virginia,,,0,6-25,1,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
256,2014,29,Male,,Canada,-1,,,0,6-25,1,No,Yes,,Don't know,,No,Don't know,,,,,,,,,,,,,,
257,2014,23,Female,,United Kingdom,-1,,,0,6-25,1,Maybe,Maybe,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
258,2014,42,Male,,United States,Washington,,,0,6-25,1,No,No,,Yes,,No,Don't know,,,,,,,,,,,,,,
259,2014,24,Male,,United Kingdom,-1,,,0,1-5,1,No,Yes,,No,,No,Don't know,,,,,,,,,,,,,,
260,2014,25,Male,,Australia,-1,,,0,6-25,1,Maybe,Yes,,No,,No,No,,,,,,,,,,,,,,
261,2014,27,Female,,United States,Texas,,,0,6-25,1,Maybe,Maybe,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
262,2014,27,Male,,Canada,-1,,,0,6-25,1,Yes,Yes,,No,,No,No,,,,,,,,,,,,,,
263,2014,30,Male,,United States,Florida,,,0,100-500,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
264,2014,29,Male,,Poland,-1,,,0,6-25,1,No,Maybe,,No,,No,Yes,,,,,,,,,,,,,,
265,2014,43,Male,,Canada,-1,,,1,6-25,1,No,Maybe,,Don't know,,No,Don't know,,,,,,,,,,,,,,
266,2014,32,Male,,United States,Nevada,,,0,6-25,1,No,No,,Don't know,,No,Don't know,,,,,,,,,,,,,,
267,2014,41,Male,,United States,Alabama,,,0,26-100,1,No,No,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
268,2014,32,Male,,United Kingdom,-1,,,1,1-5,1,Maybe,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
269,2014,37,Female,,United States,California,,,0,26-100,1,No,Maybe,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
270,2014,32,Male,,United States,Colorado,,,0,6-25,1,No,No,,Don't know,,No,Don't know,,,,,,,,,,,,,,
271,2014,30,Male,,Ireland,-1,,,1,1-5,1,No,No,,No,,No,Don't know,,,,,,,,,,,,,,
272,2014,23,Female,,United States,Minnesota,,,0,100-500,0,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
273,2014,30,Male,,United States,New Jersey,,,0,More than 1000,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
274,2014,34,Male,,United Kingdom,-1,,,0,26-100,1,Maybe,Maybe,,Don't know,,No,Don't know,,,,,,,,,,,,,,
275,2014,38,Male,,United States,Pennsylvania,,,0,26-100,1,No,Yes,,No,,Yes,Don't know,,,,,,,,,,,,,,
276,2014,33,Male,,Canada,-1,,,0,100-500,1,No,No,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
277,2014,34,Male,,United States,Missouri,,,0,26-100,0,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
278,2014,28,Male,,Colombia,-1,,,0,6-25,1,Maybe,Maybe,,Don't know,,No,Don't know,,,,,,,,,,,,,,
279,2014,28,Male,,United States,Minnesota,,,0,100-500,0,No,Maybe,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
280,2014,23,Male,,United States,Pennsylvania,,,0,100-500,1,No,Maybe,,No,,Don't know,Don't know,,,,,,,,,,,,,,
281,2014,22,Male,,Australia,-1,,,1,6-25,1,No,Maybe,,No,,Don't know,Don't know,,,,,,,,,,,,,,
282,2014,27,Male,,Portugal,-1,,,0,6-25,1,No,Yes,,Don't know,,No,Yes,,,,,,,,,,,,,,
283,2014,18,Male,,United States,Texas,,,0,6-25,1,No,Yes,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
284,2014,35,Male,,United States,New York,,,0,26-100,1,No,Yes,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
285,2014,25,Male,,Canada,-1,,,0,100-500,0,No,No,,No,,Don't know,Don't know,,,,,,,,,,,,,,
286,2014,27,Male,,United Kingdom,-1,,,0,6-25,1,Maybe,Maybe,,Yes,,No,Yes,,,,,,,,,,,,,,
287,2014,26,Female,,United States,Washington,,,0,More than 1000,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
288,2014,18,Male,,United States,Washington,,,0,26-100,1,No,No,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
289,2014,38,Female,,United States,Texas,,,0,1-5,1,Maybe,No,,Don't know,,No,Don't know,,,,,,,,,,,,,,
290,2014,26,Female,,United States,Texas,,,0,More than 1000,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
291,2014,30,Male,,Switzerland,-1,,,1,1-5,1,No,No,,Yes,,No,No,,,,,,,,,,,,,,
292,2014,35,Male,,United States,California,,,0,More than 1000,1,Maybe,Yes,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
293,2014,45,Male,,United States,New York,,,0,More than 1000,1,No,Maybe,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
294,2014,32,Male,,United States,California,,,0,More than 1000,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
295,2014,56,Male,,United States,-1,,,0,More than 1000,1,Maybe,No,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
296,2014,24,Female,,United States,California,,,0,500-1000,1,Maybe,Maybe,,No,,Don't know,Don't know,,,,,,,,,,,,,,
297,2014,30,Female,,United States,South Carolina,,,0,26-100,1,No,No,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
298,2014,60,Male,,United States,California,,,0,More than 1000,1,No,No,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
299,2014,33,Male,,United States,California,,,0,More than 1000,1,No,Yes,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
300,2014,37,Male,,United States,New York,,,0,More than 1000,1,No,No,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
301,2014,23,Female,,United States,New York,,,0,More than 1000,1,No,No,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
302,2014,31,Female,,United States,California,,,0,More than 1000,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
303,2014,26,Male,,United States,Massachusetts,,,0,100-500,1,No,No,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
304,2014,28,Female,,United States,Washington,,,0,100-500,0,No,Yes,,Yes,,Yes,Yes,,,,,,,,,,,,,,
305,2014,37,Female,,United States,California,,,0,More than 1000,1,No,No,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
306,2014,26,Male,,Canada,-1,,,0,6-25,1,No,Maybe,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
307,2014,30,queer/she/they,,United States,Illinois,,,0,26-100,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
308,2014,26,Male,,United States,Indiana,,,0,26-100,1,No,No,,Don't know,,No,Don't know,,,,,,,,,,,,,,
309,2014,25,Male,,United States,Oregon,,,0,26-100,1,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
310,2014,27,Male,,United States,Tennessee,,,0,100-500,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
311,2014,25,Male,,Canada,-1,,,0,6-25,0,Maybe,Yes,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
312,2014,35,Male,,United States,Oregon,,,0,100-500,1,No,No,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
313,2014,36,Male,,United States,Washington,,,1,1-5,1,No,Maybe,,Yes,,No,Don't know,,,,,,,,,,,,,,
314,2014,26,Male,,United States,California,,,0,More than 1000,1,No,Yes,,No,,Yes,Don't know,,,,,,,,,,,,,,
315,2014,27,Male,,United States,California,,,0,More than 1000,1,No,No,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
316,2014,30,Male,,United States,Vermont,,,0,6-25,0,Maybe,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
317,2014,29,Male,,United States,New York,,,0,100-500,0,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
318,2014,25,Male,,United States,Utah,,,0,More than 1000,0,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
319,2014,22,Female,,United States,New York,,,0,More than 1000,1,No,Maybe,,Yes,,Yes,Yes,,,,,,,,,,,,,,
320,2014,29,Male,,Latvia,New York,,,0,26-100,1,Maybe,Maybe,,Don't know,,No,Don't know,,,,,,,,,,,,,,
321,2014,41,Male,,United States,South Dakota,,,0,100-500,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
322,2014,29,Male,,United States,California,,,0,More than 1000,1,No,Yes,,No,,Yes,Don't know,,,,,,,,,,,,,,
323,2014,32,Male,,United States,Oregon,,,0,500-1000,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
324,2014,24,Female,,United States,California,,,0,More than 1000,1,No,Maybe,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
325,2014,25,Male,,United States,California,,,0,6-25,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
326,2014,25,Male,,United States,California,,,0,More than 1000,1,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
327,2014,30,Female,,United States,Colorado,,,0,More than 1000,1,Maybe,Maybe,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
328,2014,25,Male,,United States,California,,,0,More than 1000,1,No,No,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
329,2014,30,Male,,United States,Ohio,,,1,1-5,1,No,Maybe,,Don't know,,No,Don't know,,,,,,,,,,,,,,
330,2014,33,Male,,Germany,-1,,,1,1-5,0,Yes,Yes,,Yes,,No,Don't know,,,,,,,,,,,,,,
331,2014,24,Male,,United States,Washington,,,0,26-100,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
332,2014,25,Male,,Canada,-1,,,0,More than 1000,1,Maybe,Yes,,No,,Yes,Don't know,,,,,,,,,,,,,,
333,2014,31,Male,,United States,Ohio,,,0,100-500,0,No,Maybe,,No,,Don't know,Yes,,,,,,,,,,,,,,
334,2014,45,Male,,Ireland,-1,,,1,1-5,1,No,No,,Don't know,,No,Don't know,,,,,,,,,,,,,,
335,2014,29,Male,,Romania,-1,,,0,6-25,0,Maybe,Maybe,,No,,No,Don't know,,,,,,,,,,,,,,
336,2014,46,Male,,United States,Washington,,,0,26-100,1,No,No,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
337,2014,30,Male,,United Kingdom,-1,,,0,26-100,1,Maybe,Yes,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
338,2014,29,Female,,United States,California,,,1,More than 1000,1,Maybe,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
339,2014,24,Male,,United States,Massachusetts,,,0,More than 1000,1,No,Yes,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
340,2014,29,Male,,United States,Washington,,,0,26-100,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
341,2014,35,Male,,United States,Michigan,,,0,26-100,0,No,No,,No,,Don't know,Don't know,,,,,,,,,,,,,,
342,2014,33,Female,,United States,Washington,,,0,26-100,1,Maybe,Yes,,No,,No,Don't know,,,,,,,,,,,,,,
343,2014,27,Male,,United States,California,,,0,More than 1000,1,No,Yes,,No,,Don't know,Don't know,,,,,,,,,,,,,,
344,2014,36,Male,,United States,Iowa,,,0,More than 1000,1,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
345,2014,33,Male,,United Kingdom,-1,,,0,1-5,1,Maybe,Yes,,No,,Don't know,Don't know,,,,,,,,,,,,,,
346,2014,25,Female,,United States,Washington,,,0,26-100,1,No,No,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
347,2014,23,Male,,United States,Alabama,,,0,100-500,0,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
348,2014,54,Male,,United States,California,,,0,More than 1000,1,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
349,2014,22,Male,,United States,California,,,0,More than 1000,1,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
350,2014,25,non-binary,,United States,California,,,0,More than 1000,1,No,Maybe,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
351,2014,29,Male,,Belgium,-1,,,0,6-25,0,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
352,2014,27,Male,,United States,Massachusetts,,,0,More than 1000,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
353,2014,30,Male,,United Kingdom,-1,,,0,6-25,1,No,No,,Yes,,No,Don't know,,,,,,,,,,,,,,
354,2014,26,Male,,United States,California,,,0,More than 1000,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
355,2014,25,Female,,Sweden,-1,,,0,6-25,1,No,No,,No,,Yes,Don't know,,,,,,,,,,,,,,
356,2014,31,Male,,United States,California,,,0,500-1000,0,No,No,,No,,No,Yes,,,,,,,,,,,,,,
357,2014,33,Male,,United States,Indiana,,,0,26-100,1,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
358,2014,34,Male,,United States,Washington,,,0,More than 1000,1,Maybe,Maybe,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
359,2014,34,Male,,United States,Washington,,,0,100-500,1,Yes,Yes,,Don't know,,No,Don't know,,,,,,,,,,,,,,
360,2014,29,Male,,United States,Indiana,,,1,1-5,1,No,No,,Yes,,No,Yes,,,,,,,,,,,,,,
361,2014,33,Female,,United States,Washington,,,0,6-25,1,No,Maybe,,Don't know,,No,Don't know,,,,,,,,,,,,,,
362,2014,34,Male,,Germany,-1,,,1,26-100,1,No,No,,Yes,,No,Don't know,,,,,,,,,,,,,,
363,2014,26,Male,,United States,Oklahoma,,,1,100-500,0,No,Maybe,,No,,No,No,,,,,,,,,,,,,,
364,2014,32,Male,,United States,Michigan,,,0,More than 1000,0,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
365,2014,329,Male,,United States,Ohio,,,0,6-25,1,No,Maybe,,No,,Yes,Don't know,,,,,,,,,,,,,,
366,2014,28,Male,,United States,Georgia,,,0,More than 1000,1,Maybe,Maybe,,No,,Don't know,Don't know,,,,,,,,,,,,,,
367,2014,35,Male,,United States,California,,,0,More than 1000,1,No,No,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
368,2014,36,Male,,United States,-1,,,0,100-500,1,No,No,,Don't know,,No,Yes,,,,,,,,,,,,,,
369,2014,21,Male,,United States,Indiana,,,0,100-500,1,No,No,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
370,2014,21,Male,,United Kingdom,-1,,,0,6-25,0,No,Yes,,No,,Don't know,No,,,,,,,,,,,,,,
371,2014,22,Female,,United States,Washington,,,0,More than 1000,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
372,2014,41,Male,,United States,Washington,,,0,More than 1000,1,No,Maybe,,No,,Yes,Don't know,,,,,,,,,,,,,,
373,2014,55,Male,,United States,Pennsylvania,,,0,More than 1000,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
374,2014,32,Female,,United States,Washington,,,0,26-100,1,No,Maybe,,Yes,,Yes,Yes,,,,,,,,,,,,,,
375,2014,21,Female,,United States,California,,,0,26-100,1,No,Yes,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
376,2014,45,Male,,United States,Massachusetts,,,0,26-100,1,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
377,2014,27,Female,,United States,Washington,,,0,More than 1000,1,Maybe,Yes,,No,,Yes,Yes,,,,,,,,,,,,,,
378,2014,25,Female,,United States,Washington,,,0,26-100,1,No,Maybe,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
379,2014,34,Female,,United States,New York,,,0,More than 1000,0,Maybe,Maybe,,Yes,,Yes,Yes,,,,,,,,,,,,,,
380,2014,26,Female,,United States,California,,,0,More than 1000,1,No,Maybe,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
381,2014,41,Male,,Canada,-1,,,0,500-1000,1,No,No,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
382,2014,27,Male,,United States,California,,,0,More than 1000,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
383,2014,31,Male,,United States,Indiana,,,0,26-100,1,No,No,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
384,2014,25,Male,,Germany,-1,,,0,26-100,1,No,No,,No,,No,Yes,,,,,,,,,,,,,,
385,2014,26,Male,,United States,Nevada,,,0,6-25,1,Yes,Yes,,No,,Don't know,Don't know,,,,,,,,,,,,,,
386,2014,27,Female,,United States,Colorado,,,0,More than 1000,1,Maybe,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
387,2014,42,Male,,New Zealand,-1,,,0,500-1000,1,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
388,2014,29,Nah,,United States,California,,,1,1-5,1,No,Yes,,No,,Yes,Don't know,,,,,,,,,,,,,,
389,2014,25,Female,,United States,California,,,0,6-25,1,No,Yes,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
390,2014,33,Female,,Sweden,-1,,,0,More than 1000,1,No,Maybe,,Don't know,,Yes,Yes,,,,,,,,,,,,,,
391,2014,-1,All,,Zimbabwe,-1,,,1,1-5,1,Yes,Yes,,No,,No,No,,,,,,,,,,,,,,
392,2014,40,Female,,United States,Pennsylvania,,,0,More than 1000,0,Maybe,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
393,2014,31,Male,,United States,South Carolina,,,0,More than 1000,1,No,Yes,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
394,2014,26,Male,,Canada,-1,,,0,26-100,1,No,No,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
395,2014,24,Female,,United States,Texas,,,0,500-1000,0,Maybe,Yes,,No,,No,No,,,,,,,,,,,,,,
396,2014,29,Male,,United States,Texas,,,0,More than 1000,0,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
397,2014,48,Male,,United Kingdom,-1,,,0,26-100,1,Maybe,Maybe,,No,,Don't know,Don't know,,,,,,,,,,,,,,
398,2014,35,Male,,United Kingdom,-1,,,0,6-25,1,Maybe,Maybe,,No,,No,Don't know,,,,,,,,,,,,,,
399,2014,32,Female,,United States,Alabama,,,0,100-500,1,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
400,2014,29,Male,,Canada,-1,,,0,100-500,1,No,Maybe,,Yes,,Don't know,Yes,,,,,,,,,,,,,,
401,2014,26,Male,,United States,Oregon,,,0,6-25,1,No,Maybe,,No,,Yes,Don't know,,,,,,,,,,,,,,
402,2014,28,Male,,United States,New Jersey,,,0,26-100,1,No,Maybe,,No,,Yes,Don't know,,,,,,,,,,,,,,
403,2014,23,Male,,United States,California,,,0,More than 1000,1,No,No,,No,,Don't know,Don't know,,,,,,,,,,,,,,
404,2014,35,Male,,United States,California,,,0,100-500,1,Maybe,Maybe,,No,,Yes,Don't know,,,,,,,,,,,,,,
405,2014,29,Male,,Germany,-1,,,0,26-100,1,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
406,2014,26,Male,,United States,California,,,0,6-25,1,No,No,,No,,Yes,Yes,,,,,,,,,,,,,,
407,2014,33,Male,,United States,New Hampshire,,,0,26-100,1,Maybe,Yes,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
408,2014,33,Male,,United States,California,,,0,More than 1000,1,No,Yes,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
409,2014,22,Male,,Brazil,-1,,,1,6-25,1,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
410,2014,30,Female,,Spain,-1,,,0,500-1000,1,Maybe,Yes,,Don't know,,No,Don't know,,,,,,,,,,,,,,
411,2014,33,Male,,United States,Ohio,,,0,More than 1000,1,No,Yes,,No,,Yes,Don't know,,,,,,,,,,,,,,
412,2014,31,Female,,United States,Ohio,,,0,More than 1000,0,Maybe,Yes,,No,,Don't know,Don't know,,,,,,,,,,,,,,
413,2014,21,Male,,United States,Massachusetts,,,0,More than 1000,1,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
414,2014,31,Enby,,United Kingdom,-1,,,0,More than 1000,1,Maybe,Yes,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
415,2014,26,Female,,United States,Oklahoma,,,0,100-500,1,No,No,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
416,2014,30,Male,,United States,California,,,0,6-25,1,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
417,2014,30,fluid,,Germany,-1,,,0,100-500,1,No,No,,No,,Don't know,Don't know,,,,,,,,,,,,,,
418,2014,23,Male,,India,-1,,,0,6-25,1,No,No,,No,,No,Don't know,,,,,,,,,,,,,,
419,2014,34,Male,,Finland,-1,,,0,6-25,1,No,No,,Don't know,,No,Don't know,,,,,,,,,,,,,,
420,2014,55,Male,,United States,Idaho,,,0,1-5,1,Maybe,Yes,,No,,No,Don't know,,,,,,,,,,,,,,
421,2014,28,Male,,Germany,-1,,,0,1-5,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
422,2014,26,Male,,Uruguay,-1,,,0,26-100,1,No,No,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
423,2014,28,Male,,New Zealand,-1,,,0,6-25,1,No,No,,Yes,,Yes,Don't know,,,,,,,,,,,,,,
424,2014,32,Male,,United Kingdom,-1,,,0,6-25,1,No,No,,Don't know,,No,Don't know,,,,,,,,,,,,,,
425,2014,28,Female,,United States,New York,,,0,More than 1000,0,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
426,2014,21,Male,,United States,California,,,0,6-25,0,No,No,,Yes,,Don't know,Yes,,,,,,,,,,,,,,
427,2014,24,Male,,United States,Texas,,,0,100-500,1,No,Yes,,No,,No,Don't know,,,,,,,,,,,,,,
428,2014,26,Female,,United States,Maryland,,,0,More than 1000,0,No,Maybe,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
429,2014,23,Male,,United States,Indiana,,,0,More than 1000,0,No,No,,Don't know,,Yes,Don't know,,,,,,,,,,,,,,
430,2014,24,Female,,United States,Oregon,,,0,More than 1000,1,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,,
431,2014,28,Male,,Canada,-1,,,1,100-500,1,No,Maybe,,Yes,,Don't know,Don't know,,,,,,,,,,,,,,
432,2014,24,Female,,United States,New York,,,0,6-25,1,No,Yes,,Yes,,No,Don't know,,,,,,,,,,,,,,
433,2014,33,Male,,United States,Mississippi,,,1,1-5,1,Maybe,Yes,,Don't know,,No,Yes,,,,,,,,,,,,,,
434,2014,34,Male,,United States,New Jersey,,,0,26-100,1,No,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
435,2014,27,Female,,United States,California,,,0,26-100,1,Maybe,Maybe,,Don't know,,Don't know,Don't know,,,,,,,,,,,,,,
